Order_ID,Order_Date,Branch,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Salesperson,Rating
ORD13205,08/02/2025,Johar Town,C1682,Hassan Khan,Female,Lahore,Home,Soap,Lux,1,180,5,171,130,41,Credit Card,Hassan,4
ORD13206,16/09/2025,DHA,C1195,Maryam Butt,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,4,220,5,836,680,156,JazzCash,Zain,4.5
ORD13207,26/11/2025,Wapda Town,C1578,Fatima Chaudhry,Male,Lahore,Stationery,Notebook,Dollar,5,180,10,810,600,210,Credit Card,Umar,3.8
ORD13208,23/08/2025,Johar Town,C1644,Maryam Iqbal,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,5,90,5,427.5,300,127.5,Cash,Usman,4.6
ORD13209,11/05/2025,Model Town,C1682,Umar Malik,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,5,650,20,2600,2600,0,Easypaisa,Bilal,4.3
ORD13210,17/05/2025,Wapda Town,C1571,Hassan Iqbal,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,5,342,240,102,Credit Card,Usman,4.6
ORD13211,05/11/2025,Johar Town,C1160,Ayesha Malik,Female,Lahore,Grocery,Tea 475g,Tapal,4,980,15,3332,3280,52,Debit Card,Hassan,4.8
ORD13212,02/01/2025,Gulberg,C1421,Umar Malik,Male,Lahore,Home,Shampoo,Sunsilk,2,620,0,1240,1000,240,Credit Card,Ahmed,3.7
ORD13213,20/12/2025,Johar Town,C1262,Maryam Iqbal,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,15,561,510,51,Easypaisa,Hassan,4.1
ORD13214,28/09/2025,Johar Town,C1374,Ayesha Khan,Female,Lahore,Bakery,Cookies,LU,2,250,5,475,360,115,Credit Card,Bilal,4
ORD13215,02/03/2025,DHA,C1298,Usman Ahmed,Male,Lahore,Stationery,Marker,Dollar,3,120,5,342,240,102,Cash,Umar,4
ORD13216,22/10/2025,Model Town,C1657,Bilal Butt,Male,Lahore,Electronics,Keyboard,A4Tech,5,2800,10,12600,11000,1600,JazzCash,Bilal,3.8
ORD13217,17/11/2025,Gulberg,C1376,Ahmed Butt,Male,Lahore,Electronics,Keyboard,A4Tech,2,2800,20,4480,4400,80,Cash,Hamza,3.9
ORD13218,09/09/2025,Model Town,C1296,Usman Chaudhry,Male,Lahore,Stationery,Marker,Dollar,2,120,10,216,160,56,Credit Card,Umar,4.6
ORD13219,15/06/2025,Wapda Town,C1508,Hamza Ahmed,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,5,90,20,360,300,60,Debit Card,Ahmed,3.6
ORD13220,11/06/2025,Wapda Town,C1226,Bilal Chaudhry,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,0,540,450,90,Debit Card,Ahmed,4
ORD13221,27/08/2025,Johar Town,C1079,Ali Ahmed,Male,Lahore,Bakery,Bread,Dawn,3,120,10,324,240,84,Credit Card,Hamza,5
ORD13222,03/05/2025,Johar Town,C1316,Hassan Khan,Male,Lahore,Stationery,Pen,Dollar,5,60,15,255,175,80,Credit Card,Hamza,3.5
ORD13223,04/08/2025,Gulberg,C1743,Ali Sheikh,Female,Lahore,Stationery,Marker,Dollar,5,120,15,510,400,110,Debit Card,Umar,4.9
ORD13224,07/11/2025,Model Town,C1613,Maryam Khan,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,1,650,20,520,520,0,Credit Card,Ahmed,4.1
ORD13225,17/05/2025,Gulberg,C1105,Ahmed Butt,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,20,2040,2040,0,Cash,Usman,4.6
ORD13226,08/04/2025,DHA,C1780,Ali Butt,Female,Lahore,Grocery,Tea 475g,Tapal,1,980,0,980,820,160,Debit Card,Hamza,4.7
ORD13227,19/09/2025,Johar Town,C1062,Fatima Sheikh,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,0,180,120,60,Credit Card,Bilal,3.7
ORD13228,19/01/2025,Wapda Town,C1620,Zain Chaudhry,Female,Lahore,Home,Shampoo,Sunsilk,4,620,15,2108,2000,108,Debit Card,Ahmed,4.9
ORD13229,28/11/2025,DHA,C1140,Bilal Sheikh,Male,Lahore,Grocery,Sugar 1kg,Shan,1,180,10,162,150,12,Easypaisa,Hassan,4.8
ORD13230,28/03/2025,Gulberg,C1736,Hamza Iqbal,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,5,90,15,382.5,300,82.5,JazzCash,Zain,4.6
ORD13231,29/12/2025,Model Town,C1715,Umar Malik,Female,Lahore,Bakery,Cookies,LU,4,250,10,900,720,180,JazzCash,Usman,4.4
ORD13232,15/01/2025,Wapda Town,C1481,Zain Malik,Female,Lahore,Electronics,Keyboard,A4Tech,4,2800,15,9520,8800,720,Easypaisa,Hamza,3.5
ORD13233,09/06/2025,DHA,C1601,Hassan Raza,Male,Lahore,Stationery,Marker,Dollar,1,120,0,120,80,40,Credit Card,Ahmed,4.7
ORD13234,28/04/2025,Model Town,C1760,Ali Butt,Female,Lahore,Bakery,Bread,Dawn,2,120,10,216,160,56,JazzCash,Hamza,4.4
ORD13235,16/07/2025,Model Town,C1217,Hamza Raza,Female,Lahore,Home,Shampoo,Sunsilk,1,620,20,496,500,-4,Easypaisa,Ahmed,4.9
ORD13236,17/06/2025,Gulberg,C1513,Bilal Butt,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,1,650,0,650,520,130,Debit Card,Usman,4.1
ORD13237,02/12/2025,Johar Town,C1285,Hamza Raza,Male,Lahore,Electronics,Mouse,Logitech,5,1800,0,9000,7000,2000,JazzCash,Zain,5
ORD13238,07/11/2025,DHA,C1247,Hamza Butt,Female,Lahore,Stationery,Notebook,Dollar,3,180,15,459,360,99,Debit Card,Umar,4.7
ORD13239,30/10/2025,DHA,C1793,Hamza Chaudhry,Male,Lahore,Electronics,Mouse,Logitech,4,1800,15,6120,5600,520,Easypaisa,Bilal,4.3
ORD13240,30/06/2025,Gulberg,C1175,Usman Iqbal,Female,Lahore,Stationery,Marker,Dollar,2,120,10,216,160,56,Easypaisa,Umar,4.7
ORD13241,24/11/2025,Johar Town,C1162,Ayesha Butt,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,4,3200,10,11520,10400,1120,JazzCash,Hamza,4
ORD13242,24/03/2025,DHA,C1695,Sara Khan,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,15,306,240,66,Cash,Hassan,4.5
ORD13243,23/06/2025,Gulberg,C1574,Bilal Ahmed,Female,Lahore,Electronics,Mouse,Logitech,4,1800,0,7200,5600,1600,JazzCash,Ali,4.9
ORD13244,25/05/2025,Model Town,C1328,Hassan Iqbal,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,5,220,10,990,850,140,Debit Card,Umar,4.1
ORD13245,07/05/2025,Model Town,C1073,Bilal Butt,Female,Lahore,Electronics,Mouse,Logitech,5,1800,10,8100,7000,1100,Debit Card,Ahmed,3.9
ORD13246,19/09/2025,Johar Town,C1210,Bilal Sheikh,Male,Lahore,Electronics,Mouse,Logitech,1,1800,15,1530,1400,130,Cash,Umar,4.3
ORD13247,07/04/2025,Model Town,C1358,Sara Malik,Male,Lahore,Home,Detergent 1kg,Surf Excel,5,850,5,4037.5,3400,637.5,JazzCash,Ahmed,3.9
ORD13248,31/12/2025,Model Town,C1050,Hassan Malik,Male,Lahore,Bakery,Bread,Dawn,4,120,0,480,320,160,Cash,Zain,3.9
ORD13249,14/02/2025,Model Town,C1669,Umar Khan,Male,Lahore,Bakery,Cake,Gourmet,3,900,5,2565,2100,465,Cash,Hassan,3.6
ORD13250,30/08/2025,Gulberg,C1033,Sara Malik,Female,Lahore,Bakery,Cake,Gourmet,1,900,5,855,700,155,Easypaisa,Hamza,4.2
ORD13251,23/08/2025,DHA,C1784,Ayesha Sheikh,Female,Lahore,Home,Soap,Lux,2,180,15,306,260,46,Credit Card,Zain,3.9
ORD13252,13/11/2025,Gulberg,C1629,Hamza Raza,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,20,1560,1560,0,Credit Card,Ali,3.7
ORD13253,26/01/2025,Wapda Town,C1323,Hamza Malik,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,5,220,5,1045,850,195,Cash,Usman,3.8
ORD13254,08/05/2025,DHA,C1696,Maryam Ahmed,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,1,90,5,85.5,60,25.5,JazzCash,Zain,4
ORD13255,15/01/2025,DHA,C1018,Umar Butt,Female,Lahore,Home,Detergent 1kg,Surf Excel,2,850,15,1445,1360,85,Cash,Hamza,4.2
ORD13256,24/02/2025,DHA,C1520,Ayesha Sheikh,Male,Lahore,Electronics,Power Bank,Xiaomi,1,4500,10,4050,3600,450,Cash,Hamza,4.9
ORD13257,15/10/2025,Model Town,C1714,Sara Chaudhry,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,3,90,5,256.5,180,76.5,Cash,Usman,4.4
ORD13258,28/01/2025,Johar Town,C1354,Usman Khan,Male,Lahore,Home,Shampoo,Sunsilk,3,620,15,1581,1500,81,Debit Card,Zain,4.3
ORD13259,16/04/2025,DHA,C1560,Usman Raza,Male,Lahore,Home,Soap,Lux,1,180,5,171,130,41,JazzCash,Bilal,4.7
ORD13260,03/07/2025,Wapda Town,C1069,Maryam Raza,Female,Lahore,Grocery,Tea 475g,Tapal,3,980,20,2352,2460,-108,Easypaisa,Bilal,5
ORD13261,10/08/2025,Wapda Town,C1007,Ali Raza,Male,Lahore,Electronics,Keyboard,A4Tech,2,2800,5,5320,4400,920,Credit Card,Usman,4
ORD13262,21/03/2025,Wapda Town,C1375,Hamza Raza,Female,Lahore,Stationery,Marker,Dollar,4,120,15,408,320,88,Cash,Ali,4.3
ORD13263,29/08/2025,Gulberg,C1702,Bilal Sheikh,Female,Lahore,Home,Shampoo,Sunsilk,3,620,0,1860,1500,360,Cash,Hassan,4.1
ORD13264,15/03/2025,Wapda Town,C1715,Ali Khan,Female,Lahore,Stationery,Pen,Dollar,1,60,5,57,35,22,Cash,Umar,4.2
ORD13265,31/12/2025,Model Town,C1044,Zain Malik,Male,Lahore,Grocery,Tea 475g,Tapal,2,980,10,1764,1640,124,Easypaisa,Ali,3.8
ORD13266,02/06/2025,Johar Town,C1702,Maryam Ahmed,Female,Lahore,Grocery,Tea 475g,Tapal,5,980,20,3920,4100,-180,Credit Card,Zain,4.2
ORD13267,01/04/2025,Wapda Town,C1729,Zain Malik,Male,Lahore,Home,Soap,Lux,3,180,5,513,390,123,JazzCash,Hamza,4.2
ORD13268,15/09/2025,Model Town,C1401,Fatima Ahmed,Female,Lahore,Electronics,Mouse,Logitech,3,1800,0,5400,4200,1200,Credit Card,Umar,3.7
ORD13269,16/06/2025,Model Town,C1425,Fatima Raza,Male,Lahore,Electronics,Keyboard,A4Tech,4,2800,0,11200,8800,2400,JazzCash,Hassan,4.1
ORD13270,03/05/2025,DHA,C1583,Hamza Iqbal,Male,Lahore,Home,Soap,Lux,4,180,0,720,520,200,Easypaisa,Ali,4.8
ORD13271,06/02/2025,Model Town,C1193,Usman Butt,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,10,990,850,140,Credit Card,Ali,4.3
ORD13272,11/07/2025,Wapda Town,C1132,Ahmed Butt,Female,Lahore,Home,Shampoo,Sunsilk,4,620,0,2480,2000,480,JazzCash,Umar,4.8
ORD13273,09/06/2025,Model Town,C1567,Bilal Chaudhry,Female,Lahore,Bakery,Cake,Gourmet,4,900,20,2880,2800,80,Debit Card,Ali,4.4
ORD13274,25/04/2025,Gulberg,C1267,Maryam Malik,Female,Lahore,Grocery,Sugar 1kg,Shan,2,180,15,306,300,6,JazzCash,Usman,3.8
ORD13275,27/06/2025,DHA,C1137,Hassan Khan,Male,Lahore,Bakery,Cake,Gourmet,1,900,15,765,700,65,Debit Card,Umar,3.9
ORD13276,28/10/2025,Model Town,C1209,Ahmed Ahmed,Female,Lahore,Stationery,Notebook,Dollar,1,180,15,153,120,33,Debit Card,Umar,5
ORD13277,30/11/2025,Model Town,C1005,Umar Butt,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,5,513,450,63,Debit Card,Ahmed,4.1
ORD13278,28/06/2025,Model Town,C1466,Hamza Sheikh,Female,Lahore,Home,Soap,Lux,2,180,10,324,260,64,Debit Card,Bilal,4.7
ORD13279,01/01/2025,Johar Town,C1481,Hassan Khan,Male,Lahore,Electronics,Mouse,Logitech,1,1800,5,1710,1400,310,Debit Card,Bilal,4.7
ORD13280,31/03/2025,Johar Town,C1767,Hamza Butt,Male,Lahore,Stationery,Pen,Dollar,3,60,15,153,105,48,Credit Card,Hamza,3.6
ORD13281,13/10/2025,Johar Town,C1554,Ali Sheikh,Female,Lahore,Bakery,Cake,Gourmet,2,900,0,1800,1400,400,JazzCash,Hamza,4.9
ORD13282,05/12/2025,Gulberg,C1097,Zain Butt,Male,Lahore,Grocery,Sugar 1kg,Shan,2,180,0,360,300,60,Easypaisa,Umar,4.7
ORD13283,16/01/2025,Model Town,C1403,Hassan Sheikh,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,15,306,240,66,Easypaisa,Usman,4.3
ORD13284,29/11/2025,Wapda Town,C1528,Bilal Iqbal,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,4,220,10,792,680,112,Debit Card,Hassan,5
ORD13285,09/09/2025,DHA,C1032,Hassan Chaudhry,Female,Lahore,Bakery,Bread,Dawn,2,120,20,192,160,32,Debit Card,Zain,4.4
ORD13286,12/04/2025,Johar Town,C1728,Bilal Iqbal,Male,Lahore,Stationery,Marker,Dollar,1,120,5,114,80,34,Easypaisa,Zain,4.1
ORD13287,20/02/2025,Johar Town,C1056,Hamza Sheikh,Female,Lahore,Bakery,Cake,Gourmet,3,900,0,2700,2100,600,JazzCash,Ahmed,4.2
ORD13288,04/02/2025,Johar Town,C1291,Sara Raza,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,10,324,240,84,JazzCash,Zain,3.7
ORD13289,03/11/2025,Johar Town,C1005,Maryam Ahmed,Female,Lahore,Bakery,Bread,Dawn,5,120,20,480,400,80,Cash,Bilal,4.4
ORD13290,15/08/2025,Gulberg,C1252,Umar Ahmed,Female,Lahore,Home,Soap,Lux,3,180,20,432,390,42,Credit Card,Umar,4.1
ORD13291,27/06/2025,Model Town,C1112,Sara Iqbal,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,5,171,120,51,JazzCash,Ahmed,4.8
ORD13292,09/03/2025,Wapda Town,C1798,Bilal Malik,Female,Lahore,Bakery,Cookies,LU,5,250,10,1125,900,225,Credit Card,Umar,4.2
ORD13293,29/07/2025,Wapda Town,C1448,Hamza Iqbal,Male,Lahore,Home,Detergent 1kg,Surf Excel,2,850,20,1360,1360,0,Cash,Ali,4.5
ORD13294,01/11/2025,Wapda Town,C1193,Usman Malik,Female,Lahore,Electronics,Power Bank,Xiaomi,4,4500,15,15300,14400,900,JazzCash,Hassan,4.1
ORD13295,08/01/2025,Model Town,C1032,Umar Sheikh,Male,Lahore,Grocery,Sugar 1kg,Shan,1,180,5,171,150,21,JazzCash,Zain,4.5
ORD13296,29/07/2025,Model Town,C1140,Ali Butt,Male,Lahore,Grocery,Tea 475g,Tapal,5,980,0,4900,4100,800,Debit Card,Hassan,4.3
ORD13297,09/10/2025,Wapda Town,C1633,Umar Sheikh,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,0,6400,5200,1200,Easypaisa,Hassan,4.2
ORD13298,09/01/2025,DHA,C1793,Bilal Malik,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,5,342,240,102,Credit Card,Hamza,4.2
ORD13299,24/08/2025,DHA,C1416,Zain Iqbal,Female,Lahore,Stationery,Notebook,Dollar,5,180,0,900,600,300,Credit Card,Hassan,4.4
ORD13300,08/09/2025,Model Town,C1462,Hassan Malik,Male,Lahore,Home,Detergent 1kg,Surf Excel,3,850,10,2295,2040,255,Easypaisa,Bilal,4.6
ORD13301,03/01/2025,Model Town,C1563,Zain Chaudhry,Male,Lahore,Bakery,Cake,Gourmet,3,900,10,2430,2100,330,Cash,Zain,4.3
ORD13302,15/09/2025,Johar Town,C1339,Hassan Ahmed,Male,Lahore,Home,Shampoo,Sunsilk,1,620,0,620,500,120,JazzCash,Usman,4.1
ORD13303,03/08/2025,Wapda Town,C1050,Zain Khan,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,15,561,510,51,JazzCash,Ahmed,4
ORD13304,16/02/2025,Wapda Town,C1479,Maryam Khan,Male,Lahore,Electronics,Keyboard,A4Tech,1,2800,10,2520,2200,320,Cash,Ali,4.9
ORD13305,10/12/2025,Wapda Town,C1519,Hamza Raza,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,4,3200,5,12160,10400,1760,Easypaisa,Hassan,4.4
ORD13306,12/09/2025,Johar Town,C1588,Zain Khan,Female,Lahore,Electronics,Mouse,Logitech,4,1800,20,5760,5600,160,Cash,Hassan,3.7
ORD13307,29/09/2025,Gulberg,C1537,Hassan Butt,Male,Lahore,Electronics,Power Bank,Xiaomi,4,4500,15,15300,14400,900,Debit Card,Ahmed,4
ORD13308,06/03/2025,DHA,C1646,Ahmed Ahmed,Male,Lahore,Stationery,Marker,Dollar,3,120,5,342,240,102,JazzCash,Ahmed,3.8
ORD13309,30/06/2025,DHA,C1171,Zain Raza,Male,Lahore,Bakery,Cookies,LU,1,250,20,200,180,20,Debit Card,Zain,4.3
ORD13310,15/11/2025,Johar Town,C1779,Usman Malik,Female,Lahore,Bakery,Cake,Gourmet,5,900,0,4500,3500,1000,Easypaisa,Umar,4.1
ORD13311,09/08/2025,Wapda Town,C1328,Ahmed Malik,Female,Lahore,Grocery,Tea 475g,Tapal,2,980,20,1568,1640,-72,Cash,Hassan,4.3
ORD13312,29/08/2025,DHA,C1298,Zain Malik,Male,Lahore,Bakery,Bread,Dawn,5,120,15,510,400,110,JazzCash,Ali,4.3
ORD13313,28/07/2025,Wapda Town,C1701,Ayesha Khan,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,5,1045,850,195,Easypaisa,Hamza,3.9
ORD13314,27/03/2025,DHA,C1573,Ahmed Iqbal,Male,Lahore,Grocery,Tea 475g,Tapal,1,980,10,882,820,62,Debit Card,Hassan,4.7
ORD13315,23/02/2025,Gulberg,C1350,Ayesha Chaudhry,Female,Lahore,Grocery,Tea 475g,Tapal,5,980,15,4165,4100,65,Easypaisa,Umar,3.6
ORD13316,11/03/2025,Wapda Town,C1139,Ali Malik,Male,Lahore,Stationery,Marker,Dollar,5,120,20,480,400,80,Debit Card,Umar,4
ORD13317,13/08/2025,Wapda Town,C1771,Usman Malik,Male,Lahore,Electronics,Mouse,Logitech,3,1800,20,4320,4200,120,Debit Card,Hamza,3.5
ORD13318,13/08/2025,Wapda Town,C1659,Usman Raza,Female,Lahore,Home,Shampoo,Sunsilk,4,620,0,2480,2000,480,Debit Card,Hamza,4
ORD13319,27/08/2025,Wapda Town,C1425,Ayesha Raza,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,4,650,10,2340,2080,260,Cash,Bilal,4
ORD13320,20/08/2025,DHA,C1305,Zain Butt,Female,Lahore,Electronics,Mouse,Logitech,3,1800,15,4590,4200,390,Debit Card,Hamza,4.5
ORD13321,06/11/2025,DHA,C1107,Ahmed Ahmed,Female,Lahore,Bakery,Bread,Dawn,1,120,20,96,80,16,Easypaisa,Umar,4.8
ORD13322,29/04/2025,Model Town,C1439,Bilal Sheikh,Female,Lahore,Bakery,Cookies,LU,1,250,10,225,180,45,Cash,Zain,3.6
ORD13323,31/07/2025,Johar Town,C1517,Maryam Malik,Male,Lahore,Bakery,Bread,Dawn,5,120,20,480,400,80,JazzCash,Hassan,3.9
ORD13324,15/06/2025,DHA,C1522,Umar Khan,Male,Lahore,Stationery,Notebook,Dollar,2,180,15,306,240,66,Credit Card,Zain,4.1
ORD13325,19/12/2025,Johar Town,C1251,Bilal Iqbal,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,20,880,850,30,Credit Card,Zain,4.2
ORD13326,23/06/2025,Wapda Town,C1654,Usman Sheikh,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,15,459,450,9,JazzCash,Ahmed,4.7
ORD13327,14/04/2025,Gulberg,C1387,Ahmed Sheikh,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,15,374,340,34,JazzCash,Hamza,4.4
ORD13328,25/08/2025,Johar Town,C1221,Zain Chaudhry,Male,Lahore,Stationery,Pen,Dollar,4,60,15,204,140,64,Debit Card,Zain,4.5
ORD13329,23/05/2025,Model Town,C1540,Ahmed Malik,Male,Lahore,Home,Shampoo,Sunsilk,4,620,5,2356,2000,356,JazzCash,Usman,3.8
ORD13330,20/10/2025,Johar Town,C1523,Maryam Khan,Female,Lahore,Electronics,Mouse,Logitech,2,1800,5,3420,2800,620,Debit Card,Zain,3.9
ORD13331,24/10/2025,DHA,C1282,Hamza Iqbal,Female,Lahore,Electronics,Power Bank,Xiaomi,1,4500,20,3600,3600,0,Cash,Usman,4
ORD13332,29/09/2025,Gulberg,C1238,Hamza Sheikh,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,0,660,510,150,Cash,Hassan,4.9
ORD13333,23/03/2025,Johar Town,C1335,Zain Raza,Male,Lahore,Bakery,Bread,Dawn,4,120,15,408,320,88,Credit Card,Umar,4.4
ORD13334,07/10/2025,Model Town,C1516,Sara Sheikh,Male,Lahore,Home,Soap,Lux,4,180,0,720,520,200,Cash,Hassan,3.7
ORD13335,07/07/2025,Model Town,C1550,Hamza Sheikh,Female,Lahore,Grocery,Tea 475g,Tapal,2,980,20,1568,1640,-72,Debit Card,Bilal,4.2
ORD13336,26/01/2025,Johar Town,C1216,Ali Butt,Female,Lahore,Stationery,Marker,Dollar,5,120,20,480,400,80,JazzCash,Umar,3.8
ORD13337,03/11/2025,Model Town,C1681,Hassan Sheikh,Male,Lahore,Stationery,Marker,Dollar,3,120,15,306,240,66,Cash,Hamza,3.8
ORD13338,09/01/2025,Gulberg,C1481,Usman Sheikh,Male,Lahore,Bakery,Cookies,LU,4,250,0,1000,720,280,JazzCash,Ahmed,3.9
ORD13339,17/04/2025,Gulberg,C1528,Bilal Chaudhry,Female,Lahore,Stationery,Pen,Dollar,3,60,20,144,105,39,JazzCash,Ali,4.4
ORD13340,10/08/2025,Johar Town,C1098,Ali Ahmed,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,0,440,340,100,Easypaisa,Hassan,4.7
ORD13341,09/08/2025,DHA,C1326,Bilal Ahmed,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,10,990,850,140,Cash,Zain,4.2
ORD13342,13/07/2025,Gulberg,C1783,Ahmed Khan,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,10,990,850,140,JazzCash,Hamza,3.6
ORD13343,15/07/2025,Johar Town,C1399,Ali Raza,Female,Lahore,Stationery,Pen,Dollar,1,60,0,60,35,25,JazzCash,Ahmed,4.5
ORD13344,15/08/2025,Wapda Town,C1650,Sara Ahmed,Female,Lahore,Electronics,Power Bank,Xiaomi,3,4500,5,12825,10800,2025,Debit Card,Bilal,3.9
ORD13345,13/01/2025,Wapda Town,C1295,Hamza Chaudhry,Male,Lahore,Home,Soap,Lux,4,180,20,576,520,56,Debit Card,Ali,4.1
ORD13346,29/01/2025,Johar Town,C1793,Fatima Malik,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,3,90,5,256.5,180,76.5,Credit Card,Bilal,4.8
ORD13347,08/01/2025,Model Town,C1775,Usman Iqbal,Male,Lahore,Home,Detergent 1kg,Surf Excel,1,850,0,850,680,170,Debit Card,Hassan,4.5
ORD13348,14/01/2025,Model Town,C1456,Ahmed Raza,Female,Lahore,Electronics,Power Bank,Xiaomi,1,4500,15,3825,3600,225,Debit Card,Hassan,4.5
ORD13349,04/03/2025,Wapda Town,C1779,Hamza Iqbal,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,15,2167.5,2040,127.5,Cash,Usman,4.3
ORD13350,10/10/2025,Johar Town,C1161,Ali Butt,Male,Lahore,Stationery,Notebook,Dollar,3,180,20,432,360,72,Credit Card,Usman,3.6
ORD13351,28/10/2025,Model Town,C1402,Fatima Khan,Male,Lahore,Stationery,Pen,Dollar,2,60,0,120,70,50,Debit Card,Hamza,4.4
ORD13352,27/03/2025,Model Town,C1755,Hassan Butt,Female,Lahore,Electronics,Mouse,Logitech,3,1800,0,5400,4200,1200,JazzCash,Ali,3.8
ORD13353,04/11/2025,Johar Town,C1375,Ali Butt,Female,Lahore,Electronics,Mouse,Logitech,1,1800,5,1710,1400,310,Credit Card,Hamza,4.7
ORD13354,03/05/2025,DHA,C1049,Zain Malik,Female,Lahore,Bakery,Bread,Dawn,5,120,10,540,400,140,Easypaisa,Zain,3.9
ORD13355,02/11/2025,Wapda Town,C1776,Hamza Khan,Male,Lahore,Bakery,Cake,Gourmet,3,900,5,2565,2100,465,Debit Card,Ahmed,4.3
ORD13356,24/11/2025,Model Town,C1672,Hassan Butt,Male,Lahore,Electronics,Mouse,Logitech,3,1800,20,4320,4200,120,JazzCash,Zain,4.7
ORD13357,20/06/2025,Gulberg,C1343,Sara Khan,Female,Lahore,Grocery,Sugar 1kg,Shan,5,180,15,765,750,15,Cash,Usman,4.9
ORD13358,27/08/2025,Wapda Town,C1054,Ayesha Raza,Female,Lahore,Home,Detergent 1kg,Surf Excel,1,850,0,850,680,170,Credit Card,Umar,4.4
ORD13359,29/04/2025,Gulberg,C1497,Bilal Khan,Male,Lahore,Bakery,Bread,Dawn,1,120,15,102,80,22,Debit Card,Bilal,4
ORD13360,28/09/2025,Model Town,C1338,Zain Chaudhry,Male,Lahore,Stationery,Marker,Dollar,3,120,20,288,240,48,Easypaisa,Bilal,4.7
ORD13361,03/11/2025,Model Town,C1139,Hassan Sheikh,Female,Lahore,Home,Soap,Lux,4,180,0,720,520,200,Cash,Bilal,4.8
ORD13362,29/08/2025,Wapda Town,C1109,Fatima Khan,Male,Lahore,Electronics,Mouse,Logitech,2,1800,0,3600,2800,800,Easypaisa,Hassan,4.3
ORD13363,20/03/2025,DHA,C1005,Bilal Malik,Male,Lahore,Electronics,Mouse,Logitech,5,1800,20,7200,7000,200,Credit Card,Ali,4.1
ORD13364,12/03/2025,Model Town,C1383,Usman Sheikh,Female,Lahore,Home,Shampoo,Sunsilk,3,620,15,1581,1500,81,JazzCash,Bilal,4.9
ORD13365,27/01/2025,Johar Town,C1410,Ayesha Ahmed,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,1,90,15,76.5,60,16.5,Credit Card,Usman,3.9
ORD13366,28/11/2025,Johar Town,C1500,Umar Raza,Male,Lahore,Bakery,Bread,Dawn,2,120,10,216,160,56,JazzCash,Hassan,4.6
ORD13367,23/04/2025,Johar Town,C1614,Hamza Butt,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,5,650,10,2925,2600,325,Cash,Zain,3.8
ORD13368,04/11/2025,Gulberg,C1096,Ahmed Raza,Female,Lahore,Bakery,Cookies,LU,2,250,10,450,360,90,Credit Card,Umar,5
ORD13369,20/05/2025,Model Town,C1038,Bilal Khan,Female,Lahore,Stationery,Pen,Dollar,2,60,15,102,70,32,Easypaisa,Ali,4.4
ORD13370,06/07/2025,Model Town,C1239,Sara Sheikh,Male,Lahore,Home,Soap,Lux,5,180,15,765,650,115,Cash,Hassan,4.7
